Episode	Accumulated Reward	Length	Steps
16947	-2	4	70471
16948	-2	4	70475
16949	-2	4	70479
16950	-2	4	70483
16951	-2	4	70487
16952	-2	4	70491
16953	-2	4	70495
16954	-2	4	70499
16955	-2	4	70503
16956	-2	4	70507
16957	-2	4	70511
16958	-2	4	70515
16959	-2	4	70519
16960	-2	4	70523
16961	-2	4	70527
16962	-2	4	70531
16963	-2	4	70535
16964	-2	4	70539
16965	-2	4	70543
16966	-2	4	70547
16967	-2	4	70551
16968	-2	4	70555
16969	-2	4	70559
16970	-2	4	70563
16971	-2	4	70567
16972	-2	4	70571
16973	-4	6	70577
16974	-2	4	70581
16975	-4	6	70587
16976	-2	4	70591
16977	-2	4	70595
16978	-2	4	70599
16979	-2	4	70603
16980	-2	4	70607
16981	-2	4	70611
16982	-2	4	70615
16983	-2	4	70619
16984	-2	4	70623
16985	-2	4	70627
16986	-4	6	70633
16987	-2	4	70637
16988	-2	4	70641
16989	-2	4	70645
16990	-2	4	70649
16991	-2	4	70653
16992	-2	4	70657
16993	-2	4	70661
16994	-2	4	70665
16995	-2	4	70669
16996	-2	4	70673
16997	-4	6	70679
16998	-2	4	70683
16999	-2	4	70687
17000	-4	6	70693
17001	-2	4	70697
17002	-2	4	70701
17003	-4	6	70707
17004	-2	4	70711
17005	-2	4	70715
17006	-2	4	70719
17007	-2	4	70723
17008	-2	4	70727
17009	-2	4	70731
17010	-2	4	70735
17011	-2	4	70739
17012	-2	4	70743
17013	-2	4	70747
17014	-2	4	70751
17015	-2	4	70755
17016	-2	4	70759
17017	-2	4	70763
17018	-2	4	70767
17019	-2	4	70771
17020	-2	4	70775
17021	-2	4	70779
17022	-2	4	70783
17023	-2	4	70787
17024	-2	4	70791
17025	-2	4	70795
17026	-2	4	70799
17027	-2	4	70803
17028	-2	4	70807
17029	-2	4	70811
17030	-2	4	70815
17031	-3	5	70820
17032	-2	4	70824
17033	-2	4	70828
17034	-2	4	70832
17035	-2	4	70836
17036	-2	4	70840
17037	-2	4	70844
17038	-2	4	70848
17039	-2	4	70852
17040	-2	4	70856
17041	-2	4	70860
17042	-2	4	70864
17043	-2	4	70868
17044	-2	4	70872
17045	-2	4	70876
17046	-2	4	70880
17047	-2	4	70884
17048	-2	4	70888
17049	-2	4	70892
17050	-2	4	70896
17051	-2	4	70900
17052	-2	4	70904
17053	-2	4	70908
17054	-2	4	70912
17055	-2	4	70916
17056	-2	4	70920
17057	-2	4	70924
17058	-2	4	70928
17059	-2	4	70932
17060	-4	6	70938
17061	-2	4	70942
17062	-2	4	70946
17063	-2	4	70950
17064	-2	4	70954
17065	-2	4	70958
17066	-2	4	70962
17067	-2	4	70966
17068	-2	4	70970
17069	-2	4	70974
17070	-2	4	70978
17071	-2	4	70982
17072	-2	4	70986
17073	-2	4	70990
17074	-2	4	70994
17075	-2	4	70998
17076	-2	4	71002
17077	-2	4	71006
17078	-2	4	71010
17079	-2	4	71014
17080	-2	4	71018
17081	-2	4	71022
17082	-2	4	71026
17083	-2	4	71030
17084	-2	4	71034
17085	-2	4	71038
17086	-2	4	71042
17087	-2	4	71046
17088	-2	4	71050
17089	-4	6	71056
17090	-2	4	71060
17091	-2	4	71064
17092	-4	6	71070
17093	-2	4	71074
17094	-2	4	71078
17095	-2	4	71082
17096	-2	4	71086
17097	-3	5	71091
17098	-2	4	71095
17099	-3	5	71100
17100	-3	5	71105
17101	-2	4	71109
17102	-2	4	71113
17103	-2	4	71117
17104	-2	4	71121
17105	-2	4	71125
17106	-2	4	71129
17107	-2	4	71133
17108	-2	4	71137
17109	-2	4	71141
17110	-2	4	71145
17111	-2	4	71149
17112	-2	4	71153
17113	-2	4	71157
17114	-2	4	71161
17115	-2	4	71165
17116	-2	4	71169
17117	-2	4	71173
17118	-2	4	71177
17119	-2	4	71181
17120	-2	4	71185
17121	-2	4	71189
17122	-2	4	71193
17123	-2	4	71197
17124	-2	4	71201
17125	-2	4	71205
17126	-2	4	71209
17127	-2	4	71213
17128	-4	6	71219
17129	-2	4	71223
17130	-2	4	71227
17131	-2	4	71231
17132	-2	4	71235
17133	-2	4	71239
17134	-2	4	71243
17135	-2	4	71247
17136	-2	4	71251
17137	-2	4	71255
17138	-2	4	71259
17139	-2	4	71263
17140	-2	4	71267
17141	-2	4	71271
17142	-2	4	71275
17143	-2	4	71279
17144	-2	4	71283
17145	-2	4	71287
17146	-2	4	71291
17147	-2	4	71295
17148	-2	4	71299
17149	-2	4	71303
17150	-2	4	71307
17151	-2	4	71311
17152	-2	4	71315
17153	-2	4	71319
17154	-2	4	71323
17155	-2	4	71327
17156	-2	4	71331
17157	-2	4	71335
17158	-2	4	71339
17159	-2	4	71343
17160	-2	4	71347
17161	-2	4	71351
17162	-2	4	71355
17163	-2	4	71359
17164	-2	4	71363
17165	-2	4	71367
17166	-2	4	71371
17167	-2	4	71375
17168	-2	4	71379
17169	-2	4	71383
17170	-2	4	71387
17171	-2	4	71391
17172	-2	4	71395
17173	-2	4	71399
17174	-2	4	71403
17175	-2	4	71407
17176	-2	4	71411
17177	-2	4	71415
17178	-2	4	71419
17179	-2	4	71423
17180	-2	4	71427
17181	-2	4	71431
17182	-2	4	71435
17183	-2	4	71439
17184	-2	4	71443
17185	-2	4	71447
17186	-2	4	71451
17187	-2	4	71455
17188	-2	4	71459
17189	-2	4	71463
17190	-2	4	71467
17191	-2	4	71471
17192	-2	4	71475
17193	-2	4	71479
17194	-2	4	71483
17195	-2	4	71487
17196	-2	4	71491
17197	-2	4	71495
17198	-2	4	71499
17199	-2	4	71503
17200	-2	4	71507
17201	-2	4	71511
17202	-2	4	71515
17203	-2	4	71519
17204	-2	4	71523
17205	-2	4	71527
17206	-2	4	71531
17207	-2	4	71535
17208	-2	4	71539
17209	-2	4	71543
17210	-2	4	71547
17211	-2	4	71551
17212	-2	4	71555
17213	-2	4	71559
17214	-2	4	71563
17215	-2	4	71567
17216	-2	4	71571
17217	-2	4	71575
17218	-2	4	71579
17219	-2	4	71583
17220	-2	4	71587
17221	-2	4	71591
17222	-4	6	71597
17223	-2	4	71601
17224	-2	4	71605
17225	-2	4	71609
17226	-2	4	71613
17227	-2	4	71617
17228	-2	4	71621
17229	-2	4	71625
17230	-2	4	71629
17231	-2	4	71633
17232	-2	4	71637
17233	-2	4	71641
17234	-2	4	71645
17235	-2	4	71649
17236	-2	4	71653
17237	-2	4	71657
17238	-2	4	71661
17239	-2	4	71665
17240	-2	4	71669
17241	-2	4	71673
17242	-2	4	71677
17243	-2	4	71681
17244	-2	4	71685
17245	-2	4	71689
17246	-2	4	71693
17247	-2	4	71697
17248	-2	4	71701
17249	-2	4	71705
17250	-2	4	71709
17251	-2	4	71713
17252	-2	4	71717
17253	-2	4	71721
17254	-2	4	71725
17255	-2	4	71729
17256	-2	4	71733
17257	-2	4	71737
17258	-2	4	71741
17259	-2	4	71745
17260	-4	6	71751
17261	-2	4	71755
17262	-4	6	71761
17263	-2	4	71765
17264	-2	4	71769
17265	-2	4	71773
17266	-2	4	71777
17267	-2	4	71781
17268	-2	4	71785
17269	-4	6	71791
17270	-2	4	71795
17271	-2	4	71799
17272	-4	6	71805
17273	-2	4	71809
17274	-4	6	71815
17275	-2	4	71819
17276	-2	4	71823
17277	-2	4	71827
17278	-2	4	71831
17279	-2	4	71835
17280	-2	4	71839
17281	-2	4	71843
17282	-2	4	71847
17283	-2	4	71851
17284	-2	4	71855
17285	-2	4	71859
17286	-2	4	71863
17287	-2	4	71867
17288	-2	4	71871
17289	-2	4	71875
17290	-2	4	71879
17291	-2	4	71883
17292	-2	4	71887
17293	-2	4	71891
17294	-2	4	71895
17295	-2	4	71899
17296	-2	4	71903
17297	-2	4	71907
17298	-2	4	71911
17299	-2	4	71915
17300	-2	4	71919
17301	-2	4	71923
17302	-2	4	71927
17303	-2	4	71931
17304	-2	4	71935
17305	-2	4	71939
17306	-2	4	71943
17307	-2	4	71947
17308	-2	4	71951
17309	-2	4	71955
17310	-2	4	71959
17311	-2	4	71963
17312	-2	4	71967
17313	-2	4	71971
17314	-2	4	71975
17315	-2	4	71979
17316	-2	4	71983
17317	-2	4	71987
17318	-2	4	71991
17319	-2	4	71995
17320	-2	4	71999
17321	-2	4	72003
17322	-2	4	72007
17323	-2	4	72011
17324	-2	4	72015
17325	-2	4	72019
17326	-2	4	72023
17327	-2	4	72027
17328	-2	4	72031
17329	-2	4	72035
17330	-2	4	72039
17331	-2	4	72043
17332	-3	5	72048
17333	-2	4	72052
17334	-2	4	72056
17335	-2	4	72060
17336	-2	4	72064
17337	-2	4	72068
17338	-2	4	72072
17339	-2	4	72076
17340	-2	4	72080
17341	-2	4	72084
17342	-2	4	72088
17343	-2	4	72092
17344	-4	6	72098
17345	-2	4	72102
17346	-4	6	72108
17347	-2	4	72112
17348	-2	4	72116
17349	-2	4	72120
17350	-2	4	72124
17351	-2	4	72128
17352	-2	4	72132
17353	-2	4	72136
17354	-4	6	72142
17355	-2	4	72146
17356	-2	4	72150
17357	-2	4	72154
17358	-2	4	72158
17359	-2	4	72162
17360	-2	4	72166
17361	-2	4	72170
17362	-2	4	72174
17363	-3	5	72179
17364	-2	4	72183
17365	-2	4	72187
17366	-2	4	72191
17367	-2	4	72195
17368	-2	4	72199
17369	-2	4	72203
17370	-2	4	72207
17371	-2	4	72211
17372	-2	4	72215
17373	-2	4	72219
17374	-2	4	72223
17375	-2	4	72227
17376	-2	4	72231
17377	-2	4	72235
17378	-2	4	72239
17379	-2	4	72243
17380	-2	4	72247
17381	-2	4	72251
17382	-2	4	72255
17383	-2	4	72259
17384	-2	4	72263
17385	-2	4	72267
17386	-2	4	72271
17387	-2	4	72275
17388	-2	4	72279
17389	-2	4	72283
17390	-2	4	72287
17391	-2	4	72291
17392	-2	4	72295
17393	-2	4	72299
17394	-2	4	72303
17395	-4	6	72309
17396	-2	4	72313
17397	-2	4	72317
17398	-2	4	72321
17399	-2	4	72325
17400	-2	4	72329
17401	-2	4	72333
17402	-2	4	72337
17403	-2	4	72341
17404	-2	4	72345
17405	-2	4	72349
17406	-2	4	72353
17407	-2	4	72357
17408	-2	4	72361
17409	-2	4	72365
17410	-2	4	72369
17411	-2	4	72373
17412	-2	4	72377
17413	-2	4	72381
17414	-2	4	72385
17415	-2	4	72389
17416	-2	4	72393
17417	-2	4	72397
17418	-2	4	72401
17419	-2	4	72405
17420	-2	4	72409
17421	-2	4	72413
17422	-2	4	72417
17423	-2	4	72421
17424	-2	4	72425
17425	-2	4	72429
17426	-2	4	72433
17427	-2	4	72437
17428	-2	4	72441
17429	-6	8	72449
17430	-2	4	72453
17431	-2	4	72457
17432	-2	4	72461
17433	-2	4	72465
17434	-2	4	72469
17435	-2	4	72473
17436	-2	4	72477
17437	-2	4	72481
17438	-2	4	72485
17439	-2	4	72489
17440	-2	4	72493
17441	-2	4	72497
17442	-2	4	72501
17443	-2	4	72505
17444	-2	4	72509
17445	-2	4	72513
17446	-2	4	72517
17447	-3	5	72522
17448	-2	4	72526
17449	-2	4	72530
17450	-2	4	72534
17451	-2	4	72538
17452	-2	4	72542
17453	-2	4	72546
17454	-2	4	72550
17455	-2	4	72554
17456	-2	4	72558
17457	-2	4	72562
17458	-2	4	72566
17459	-2	4	72570
17460	-2	4	72574
17461	-2	4	72578
17462	-2	4	72582
17463	-2	4	72586
17464	-2	4	72590
17465	-2	4	72594
17466	-2	4	72598
17467	-2	4	72602
17468	-2	4	72606
17469	-2	4	72610
17470	-2	4	72614
17471	-2	4	72618
17472	-2	4	72622
17473	-2	4	72626
17474	-2	4	72630
17475	-2	4	72634
17476	-2	4	72638
17477	-2	4	72642
17478	-2	4	72646
17479	-2	4	72650
17480	-2	4	72654
17481	-2	4	72658
17482	-2	4	72662
17483	-2	4	72666
17484	-2	4	72670
17485	-2	4	72674
17486	-4	6	72680
17487	-4	6	72686
17488	-2	4	72690
17489	-2	4	72694
17490	-2	4	72698
17491	-2	4	72702
17492	-2	4	72706
17493	-2	4	72710
17494	-4	6	72716
17495	-2	4	72720
17496	-2	4	72724
17497	-2	4	72728
17498	-4	6	72734
17499	-2	4	72738
17500	-4	6	72744
17501	-2	4	72748
17502	-2	4	72752
17503	-2	4	72756
17504	-2	4	72760
17505	-2	4	72764
17506	-2	4	72768
17507	-4	6	72774
17508	-2	4	72778
17509	-2	4	72782
17510	-2	4	72786
17511	-2	4	72790
17512	-2	4	72794
17513	-2	4	72798
17514	-2	4	72802
17515	-2	4	72806
17516	-2	4	72810
17517	-2	4	72814
17518	-2	4	72818
17519	-2	4	72822
17520	-2	4	72826
17521	-2	4	72830
17522	-2	4	72834
17523	-2	4	72838
17524	-2	4	72842
17525	-2	4	72846
17526	-2	4	72850
17527	-2	4	72854
17528	-2	4	72858
17529	-2	4	72862
17530	-2	4	72866
17531	-2	4	72870
17532	-2	4	72874
17533	-2	4	72878
17534	-2	4	72882
17535	-4	6	72888
17536	-2	4	72892
17537	-2	4	72896
17538	-2	4	72900
17539	-4	6	72906
17540	-2	4	72910
17541	-2	4	72914
17542	-2	4	72918
17543	-2	4	72922
17544	-2	4	72926
17545	-2	4	72930
17546	-2	4	72934
17547	-4	6	72940
17548	-2	4	72944
17549	-2	4	72948
17550	-3	5	72953
17551	-2	4	72957
17552	-2	4	72961
17553	-2	4	72965
17554	-2	4	72969
17555	-2	4	72973
17556	-2	4	72977
17557	-2	4	72981
17558	-2	4	72985
17559	-2	4	72989
17560	-2	4	72993
17561	-2	4	72997
17562	-2	4	73001
17563	-2	4	73005
17564	-2	4	73009
17565	-2	4	73013
17566	-2	4	73017
17567	-2	4	73021
17568	-2	4	73025
17569	-2	4	73029
17570	-2	4	73033
17571	-2	4	73037
17572	-2	4	73041
17573	-2	4	73045
17574	-2	4	73049
17575	-4	6	73055
17576	-2	4	73059
17577	-2	4	73063
17578	-2	4	73067
17579	-2	4	73071
17580	-2	4	73075
17581	-2	4	73079
17582	-2	4	73083
17583	-2	4	73087
17584	-2	4	73091
17585	-2	4	73095
17586	-2	4	73099
17587	-2	4	73103
17588	-2	4	73107
17589	-2	4	73111
17590	-2	4	73115
17591	-2	4	73119
17592	-2	4	73123
17593	-2	4	73127
17594	-4	6	73133
17595	-2	4	73137
17596	-2	4	73141
17597	-2	4	73145
17598	-2	4	73149
17599	-2	4	73153
17600	-4	6	73159
17601	-2	4	73163
17602	-2	4	73167
17603	-2	4	73171
17604	-2	4	73175
17605	-2	4	73179
17606	-2	4	73183
17607	-6	8	73191
17608	-2	4	73195
17609	-2	4	73199
17610	-2	4	73203
17611	-2	4	73207
17612	-2	4	73211
17613	-2	4	73215
17614	-2	4	73219
17615	-2	4	73223
17616	-2	4	73227
17617	-2	4	73231
17618	-2	4	73235
17619	-2	4	73239
17620	-2	4	73243
17621	-2	4	73247
17622	-2	4	73251
17623	-4	6	73257
17624	-4	6	73263
17625	-2	4	73267
17626	-2	4	73271
17627	-2	4	73275
17628	-2	4	73279
17629	-2	4	73283
17630	-2	4	73287
17631	-2	4	73291
17632	-2	4	73295
17633	-2	4	73299
17634	-2	4	73303
17635	-2	4	73307
17636	-2	4	73311
17637	-2	4	73315
17638	-2	4	73319
17639	-2	4	73323
17640	-2	4	73327
17641	-2	4	73331
17642	-2	4	73335
17643	-2	4	73339
17644	-2	4	73343
17645	-2	4	73347
17646	-2	4	73351
17647	-2	4	73355
17648	-4	6	73361
17649	-4	6	73367
17650	-2	4	73371
17651	-2	4	73375
17652	-2	4	73379
17653	-2	4	73383
17654	-2	4	73387
17655	-2	4	73391
17656	-2	4	73395
17657	-2	4	73399
17658	-2	4	73403
17659	-2	4	73407
17660	-2	4	73411
17661	-2	4	73415
17662	-2	4	73419
17663	-2	4	73423
17664	-2	4	73427
17665	-2	4	73431
17666	-2	4	73435
17667	-2	4	73439
17668	-2	4	73443
17669	-2	4	73447
17670	-2	4	73451
17671	-2	4	73455
17672	-2	4	73459
17673	-2	4	73463
17674	-2	4	73467
17675	-2	4	73471
17676	-2	4	73475
17677	-2	4	73479
17678	-2	4	73483
17679	-2	4	73487
17680	-2	4	73491
17681	-2	4	73495
17682	-2	4	73499
17683	-2	4	73503
17684	-2	4	73507
17685	-2	4	73511
17686	-2	4	73515
17687	-2	4	73519
17688	-2	4	73523
17689	-2	4	73527
17690	-2	4	73531
17691	-2	4	73535
17692	-2	4	73539
17693	-2	4	73543
17694	-2	4	73547
17695	-2	4	73551
17696	-2	4	73555
17697	-2	4	73559
17698	-2	4	73563
17699	-2	4	73567
17700	-2	4	73571
17701	-2	4	73575
17702	-2	4	73579
17703	-2	4	73583
17704	-2	4	73587
17705	-2	4	73591
17706	-2	4	73595
17707	-2	4	73599
17708	-2	4	73603
17709	-2	4	73607
17710	-2	4	73611
17711	-2	4	73615
17712	-2	4	73619
17713	-2	4	73623
17714	-2	4	73627
17715	-2	4	73631
17716	-2	4	73635
17717	-2	4	73639
17718	-2	4	73643
17719	-2	4	73647
17720	-2	4	73651
17721	-2	4	73655
17722	-2	4	73659
17723	-2	4	73663
17724	-2	4	73667
17725	-3	5	73672
17726	-2	4	73676
17727	-2	4	73680
17728	-2	4	73684
17729	-2	4	73688
17730	-2	4	73692
17731	-2	4	73696
17732	-2	4	73700
17733	-2	4	73704
17734	-2	4	73708
17735	-6	8	73716
17736	-2	4	73720
17737	-2	4	73724
17738	-4	6	73730
17739	-2	4	73734
17740	-2	4	73738
17741	-2	4	73742
17742	-2	4	73746
17743	-2	4	73750
17744	-2	4	73754
17745	-2	4	73758
17746	-2	4	73762
17747	-2	4	73766
17748	-2	4	73770
17749	-2	4	73774
17750	-2	4	73778
17751	-2	4	73782
17752	-2	4	73786
17753	-2	4	73790
17754	-2	4	73794
17755	-2	4	73798
17756	-2	4	73802
17757	-2	4	73806
17758	-2	4	73810
17759	-2	4	73814
17760	-4	6	73820
17761	-2	4	73824
17762	-2	4	73828
17763	-2	4	73832
17764	-2	4	73836
17765	-2	4	73840
17766	-2	4	73844
17767	-2	4	73848
17768	-2	4	73852
17769	-2	4	73856
17770	-2	4	73860
17771	-2	4	73864
17772	-2	4	73868
17773	-2	4	73872
17774	-2	4	73876
17775	-2	4	73880
17776	-2	4	73884
17777	-2	4	73888
17778	-2	4	73892
17779	-2	4	73896
17780	-2	4	73900
17781	-2	4	73904
17782	-4	6	73910
17783	-2	4	73914
17784	-2	4	73918
17785	-2	4	73922
17786	-2	4	73926
17787	-2	4	73930
17788	-4	6	73936
17789	-2	4	73940
17790	-2	4	73944
17791	-2	4	73948
17792	-2	4	73952
17793	-2	4	73956
17794	-2	4	73960
17795	-2	4	73964
17796	-2	4	73968
17797	-2	4	73972
17798	-2	4	73976
17799	-2	4	73980
17800	-2	4	73984
17801	-2	4	73988
17802	-2	4	73992
17803	-2	4	73996
17804	-2	4	74000
17805	-4	6	74006
17806	-2	4	74010
17807	-2	4	74014
17808	-2	4	74018
17809	-2	4	74022
17810	-2	4	74026
17811	-2	4	74030
17812	-3	5	74035
17813	-2	4	74039
17814	-2	4	74043
17815	-2	4	74047
17816	-2	4	74051
17817	-2	4	74055
17818	-4	6	74061
17819	-2	4	74065
17820	-2	4	74069
17821	-2	4	74073
17822	-2	4	74077
17823	-2	4	74081
17824	-2	4	74085
17825	-2	4	74089
17826	-2	4	74093
17827	-2	4	74097
17828	-2	4	74101
17829	-2	4	74105
17830	-2	4	74109
17831	-2	4	74113
17832	-2	4	74117
17833	-2	4	74121
17834	-2	4	74125
17835	-4	6	74131
17836	-2	4	74135
17837	-2	4	74139
17838	-2	4	74143
17839	-2	4	74147
17840	-2	4	74151
17841	-2	4	74155
17842	-2	4	74159
17843	-2	4	74163
17844	-2	4	74167
17845	-4	6	74173
17846	-2	4	74177
17847	-2	4	74181
17848	-2	4	74185
17849	-2	4	74189
17850	-2	4	74193
17851	-2	4	74197
17852	-2	4	74201
17853	-2	4	74205
17854	-4	6	74211
17855	-2	4	74215
17856	-2	4	74219
17857	-2	4	74223
17858	-2	4	74227
17859	-2	4	74231
17860	-2	4	74235
17861	-2	4	74239
17862	-2	4	74243
17863	-2	4	74247
17864	-2	4	74251
17865	-2	4	74255
17866	-2	4	74259
17867	-2	4	74263
17868	-2	4	74267
17869	-2	4	74271
17870	-2	4	74275
17871	-2	4	74279
17872	-2	4	74283
17873	-2	4	74287
17874	-2	4	74291
17875	-2	4	74295
17876	-2	4	74299
17877	-2	4	74303
17878	-2	4	74307
17879	-2	4	74311
17880	-2	4	74315
17881	-2	4	74319
17882	-2	4	74323
17883	-2	4	74327
17884	-2	4	74331
17885	-2	4	74335
17886	-2	4	74339
17887	-2	4	74343
17888	-2	4	74347
17889	-2	4	74351
17890	-2	4	74355
17891	-2	4	74359
17892	-2	4	74363
17893	-2	4	74367
17894	-2	4	74371
17895	-2	4	74375
17896	-2	4	74379
17897	-2	4	74383
17898	-2	4	74387
17899	-2	4	74391
17900	-2	4	74395
17901	-2	4	74399
17902	-2	4	74403
17903	-2	4	74407
17904	-2	4	74411
17905	-2	4	74415
17906	-2	4	74419
17907	-2	4	74423
17908	-2	4	74427
17909	-2	4	74431
17910	-2	4	74435
17911	-2	4	74439
17912	-2	4	74443
17913	-2	4	74447
17914	-2	4	74451
17915	-2	4	74455
17916	-2	4	74459
17917	-2	4	74463
17918	-2	4	74467
17919	-2	4	74471
17920	-2	4	74475
17921	-2	4	74479
17922	-2	4	74483
17923	-2	4	74487
17924	-2	4	74491
17925	-4	6	74497
17926	-2	4	74501
17927	-2	4	74505
17928	-2	4	74509
17929	-2	4	74513
17930	-2	4	74517
17931	-2	4	74521
17932	-2	4	74525
17933	-2	4	74529
17934	-2	4	74533
17935	-2	4	74537
17936	-2	4	74541
17937	-2	4	74545
17938	-2	4	74549
17939	-2	4	74553
17940	-2	4	74557
17941	-2	4	74561
17942	-2	4	74565
17943	-2	4	74569
17944	-2	4	74573
17945	-2	4	74577
17946	-2	4	74581
17947	-2	4	74585
17948	-2	4	74589
17949	-2	4	74593
17950	-2	4	74597
17951	-2	4	74601
17952	-4	6	74607
17953	-2	4	74611
17954	-4	6	74617
17955	-2	4	74621
17956	-2	4	74625
17957	-4	6	74631
17958	-2	4	74635
17959	-2	4	74639
17960	-2	4	74643
17961	-2	4	74647
17962	-3	5	74652
17963	-2	4	74656
17964	-2	4	74660
17965	-2	4	74664
17966	-2	4	74668
17967	-2	4	74672
17968	-2	4	74676
17969	-2	4	74680
17970	-2	4	74684
17971	-2	4	74688
17972	-2	4	74692
17973	-2	4	74696
17974	-3	5	74701
17975	-4	6	74707
17976	-4	6	74713
17977	-2	4	74717
17978	-2	4	74721
17979	-2	4	74725
17980	-2	4	74729
17981	-4	6	74735
17982	-2	4	74739
17983	-2	4	74743
17984	-2	4	74747
17985	-2	4	74751
17986	-2	4	74755
17987	-2	4	74759
17988	-2	4	74763
17989	-2	4	74767
17990	-2	4	74771
17991	-2	4	74775
17992	-2	4	74779
17993	-2	4	74783
17994	-2	4	74787
17995	-2	4	74791
17996	-2	4	74795
17997	-2	4	74799
17998	-2	4	74803
17999	-3	5	74808
18000	-2	4	74812
18001	-2	4	74816
18002	-2	4	74820
18003	-2	4	74824
18004	-2	4	74828
18005	-2	4	74832
18006	-2	4	74836
18007	-2	4	74840
18008	-2	4	74844
18009	-2	4	74848
18010	-2	4	74852
18011	-2	4	74856
18012	-2	4	74860
18013	-2	4	74864
18014	-2	4	74868
18015	-2	4	74872
18016	-2	4	74876
18017	-2	4	74880
18018	-2	4	74884
18019	-2	4	74888
18020	-2	4	74892
18021	-2	4	74896
18022	-2	4	74900
18023	-2	4	74904
18024	-2	4	74908
18025	-2	4	74912
18026	-2	4	74916
18027	-4	6	74922
18028	-2	4	74926
18029	-2	4	74930
18030	-2	4	74934
18031	-2	4	74938
18032	-2	4	74942
18033	-2	4	74946
18034	-2	4	74950
18035	-2	4	74954
18036	-2	4	74958
18037	-2	4	74962
18038	-2	4	74966
18039	-2	4	74970
18040	-2	4	74974
18041	-2	4	74978
18042	-2	4	74982
18043	-2	4	74986
18044	-2	4	74990
18045	-2	4	74994
18046	-2	4	74998
18047	-2	4	75002
18048	-4	6	75008
18049	-2	4	75012
18050	-2	4	75016
18051	-2	4	75020
18052	-4	6	75026
18053	-2	4	75030
18054	-2	4	75034
18055	-2	4	75038
18056	-2	4	75042
18057	-2	4	75046
18058	-2	4	75050
18059	-4	6	75056
18060	-2	4	75060
18061	-2	4	75064
18062	-2	4	75068
18063	-2	4	75072
18064	-2	4	75076
18065	-2	4	75080
18066	-2	4	75084
18067	-2	4	75088
18068	-2	4	75092
18069	-2	4	75096
18070	-2	4	75100
18071	-2	4	75104
18072	-2	4	75108
18073	-2	4	75112
18074	-2	4	75116
18075	-2	4	75120
18076	-2	4	75124
18077	-2	4	75128
18078	-2	4	75132
18079	-2	4	75136
18080	-2	4	75140
18081	-2	4	75144
18082	-2	4	75148
18083	-2	4	75152
18084	-2	4	75156
18085	-2	4	75160
18086	-2	4	75164
18087	-2	4	75168
18088	-2	4	75172
18089	-2	4	75176
18090	-2	4	75180
18091	-2	4	75184
18092	-2	4	75188
18093	-2	4	75192
18094	-2	4	75196
18095	-2	4	75200
18096	-2	4	75204
18097	-2	4	75208
18098	-4	6	75214
18099	-2	4	75218
18100	-2	4	75222
18101	-2	4	75226
18102	-2	4	75230
18103	-2	4	75234
18104	-2	4	75238
18105	-4	6	75244
18106	-2	4	75248
18107	-2	4	75252
18108	-2	4	75256
18109	-2	4	75260
18110	-2	4	75264
18111	-2	4	75268
18112	-2	4	75272
18113	-2	4	75276
18114	-2	4	75280
18115	-2	4	75284
18116	-2	4	75288
18117	-2	4	75292
18118	-2	4	75296
18119	-2	4	75300
18120	-6	8	75308
18121	-2	4	75312
18122	-2	4	75316
18123	-2	4	75320
18124	-2	4	75324
18125	-2	4	75328
18126	-2	4	75332
18127	-2	4	75336
18128	-2	4	75340
18129	-2	4	75344
18130	-2	4	75348
18131	-2	4	75352
18132	-6	8	75360
18133	-4	6	75366
18134	-2	4	75370
18135	-2	4	75374
18136	-2	4	75378
18137	-2	4	75382
18138	-4	6	75388
18139	-2	4	75392
18140	-2	4	75396
18141	-2	4	75400
18142	-2	4	75404
18143	-2	4	75408
18144	-2	4	75412
18145	-2	4	75416
18146	-2	4	75420
18147	-2	4	75424
18148	-4	6	75430
18149	-2	4	75434
18150	-4	6	75440
18151	-2	4	75444
18152	-2	4	75448
18153	-2	4	75452
18154	-2	4	75456
18155	-2	4	75460
18156	-2	4	75464
18157	-2	4	75468
18158	-2	4	75472
18159	-2	4	75476
18160	-2	4	75480
18161	-2	4	75484
18162	-2	4	75488
18163	-4	6	75494
18164	-2	4	75498
18165	-2	4	75502
18166	-2	4	75506
18167	-2	4	75510
18168	-2	4	75514
18169	-2	4	75518
18170	-2	4	75522
18171	-2	4	75526
18172	-4	6	75532
18173	-2	4	75536
18174	-2	4	75540
18175	-2	4	75544
18176	-2	4	75548
18177	-2	4	75552
18178	-4	6	75558
18179	-2	4	75562
18180	-2	4	75566
18181	-2	4	75570
18182	-2	4	75574
18183	-2	4	75578
18184	-2	4	75582
18185	-4	6	75588
18186	-2	4	75592
18187	-2	4	75596
18188	-2	4	75600
18189	-2	4	75604
18190	-2	4	75608
18191	-2	4	75612
18192	-2	4	75616
18193	-2	4	75620
18194	-2	4	75624
18195	-2	4	75628
18196	-2	4	75632
18197	-2	4	75636
18198	-2	4	75640
18199	-2	4	75644
18200	-4	6	75650
18201	-2	4	75654
18202	-2	4	75658
18203	-2	4	75662
18204	-2	4	75666
18205	-2	4	75670
18206	-2	4	75674
18207	-2	4	75678
18208	-2	4	75682
18209	-2	4	75686
18210	-2	4	75690
18211	-2	4	75694
18212	-2	4	75698
18213	-2	4	75702
18214	-2	4	75706
18215	-2	4	75710
18216	-2	4	75714
